Numeric:   Analytic:  Relative Error:
0.194299   0.194299   8.33004e-08
0.1942   0.1942   8.33004e-08
0.1941   0.1941   8.33004e-08
0.194   0.194   8.33004e-08
0.193901   0.193901   8.33004e-08
0.193801   0.193801   8.33004e-08
0.193701   0.193701   8.33004e-08
0.193602   0.193602   8.33004e-08
0.193502   0.193502   8.33004e-08
0.193402   0.193402   8.33004e-08
0.193303   0.193303   8.33004e-08
0.193203   0.193203   8.33004e-08
0.193103   0.193103   8.33004e-08
0.193004   0.193004   8.33004e-08
0.192904   0.192904   8.33004e-08
0.192804   0.192804   8.33004e-08
0.192705   0.192705   8.33004e-08
0.192605   0.192605   8.33004e-08
0.192505   0.192505   8.33004e-08
0.192406   0.192406   8.33004e-08
0.192306   0.192306   8.33004e-08
0.192206   0.192206   8.33004e-08
0.192107   0.192107   8.33004e-08
0.192007   0.192007   8.33004e-08
0.191907   0.191907   8.33004e-08
0.191808   0.191808   8.33004e-08
0.191708   0.191708   8.33004e-08
0.191608   0.191608   8.33004e-08
0.191509   0.191509   8.33004e-08
0.191409   0.191409   8.33004e-08
0.191309   0.191309   8.33004e-08
0.191209   0.191209   8.33004e-08
0.19111   0.19111   8.33004e-08
0.19101   0.19101   8.33004e-08
0.19091   0.19091   8.33004e-08
0.190811   0.190811   8.33004e-08
0.190711   0.190711   8.33004e-08
0.190611   0.190611   8.33004e-08
0.190512   0.190512   8.33004e-08
0.190412   0.190412   8.33004e-08
0.190312   0.190312   8.33004e-08
0.190213   0.190213   8.33004e-08
0.190113   0.190113   8.33004e-08
0.190013   0.190013   8.33004e-08
0.189914   0.189914   8.33004e-08
0.189814   0.189814   8.33004e-08
0.189714   0.189714   8.33004e-08
0.189615   0.189615   8.33004e-08
0.189515   0.189515   8.33004e-08
0.189415   0.189415   8.33004e-08
0.189316   0.189316   8.33004e-08
0.189216   0.189216   8.33004e-08
0.189116   0.189116   8.33004e-08
0.189016   0.189017   8.33004e-08
0.188917   0.188917   8.33004e-08
0.188817   0.188817   8.33004e-08
0.188717   0.188717   8.33004e-08
0.188618   0.188618   8.33004e-08
0.188518   0.188518   8.33004e-08
0.188418   0.188418   8.33004e-08
0.188319   0.188319   8.33004e-08
0.188219   0.188219   8.33004e-08
0.188119   0.188119   8.33004e-08
0.18802   0.18802   8.33004e-08
0.18792   0.18792   8.33004e-08
0.18782   0.18782   8.33004e-08
0.187721   0.187721   8.33004e-08
0.187621   0.187621   8.33004e-08
0.187521   0.187521   8.33004e-08
0.187422   0.187422   8.33004e-08
0.187322   0.187322   8.33004e-08
0.187222   0.187222   8.33004e-08
0.187122   0.187122   8.33004e-08
0.187023   0.187023   8.33004e-08
0.186923   0.186923   8.33004e-08
0.186823   0.186823   8.33004e-08
0.186724   0.186724   8.33004e-08
0.186624   0.186624   8.33004e-08
0.186524   0.186524   8.33004e-08
0.186425   0.186425   8.33004e-08
0.186325   0.186325   8.33004e-08
0.186225   0.186225   8.33004e-08
0.186126   0.186126   8.33004e-08
0.186026   0.186026   8.33004e-08
0.185926   0.185926   8.33004e-08
0.185826   0.185826   8.33004e-08
0.185727   0.185727   8.33004e-08
0.185627   0.185627   8.33004e-08
0.185527   0.185527   8.33004e-08
0.185428   0.185428   8.33004e-08
0.185328   0.185328   8.33004e-08
0.185228   0.185228   8.33004e-08
0.185129   0.185129   8.33004e-08
0.185029   0.185029   8.33004e-08
0.184929   0.184929   8.33004e-08
0.18483   0.18483   8.33004e-08
0.18473   0.18473   8.33004e-08
0.18463   0.18463   8.33004e-08
0.18453   0.18453   8.33004e-08
0.184431   0.184431   8.33004e-08
0.184331   0.184331   8.33004e-08
0.184231   0.184231   8.33004e-08
0.184132   0.184132   8.33004e-08
0.184032   0.184032   8.33004e-08
0.183932   0.183932   8.33004e-08
0.183833   0.183833   8.33004e-08
0.183733   0.183733   8.33004e-08
0.183633   0.183633   8.33004e-08
0.183533   0.183533   8.33004e-08
0.183434   0.183434   8.33004e-08
0.183334   0.183334   8.33004e-08
0.183234   0.183234   8.33004e-08
0.183135   0.183135   8.33004e-08
0.183035   0.183035   8.33004e-08
0.182935   0.182935   8.33004e-08
0.182836   0.182836   8.33004e-08
0.182736   0.182736   8.33004e-08
0.182636   0.182636   8.33004e-08
0.182536   0.182536   8.33004e-08
0.182437   0.182437   8.33004e-08
0.182337   0.182337   8.33004e-08
0.182237   0.182237   8.33004e-08
0.182138   0.182138   8.33004e-08
0.182038   0.182038   8.33004e-08
0.181938   0.181938   8.33004e-08
0.181838   0.181838   8.33004e-08
0.181739   0.181739   8.33004e-08
0.181639   0.181639   8.33004e-08
0.181539   0.181539   8.33004e-08
0.18144   0.18144   8.33004e-08
0.18134   0.18134   8.33004e-08
0.18124   0.18124   8.33004e-08
0.181141   0.181141   8.33004e-08
0.181041   0.181041   8.33004e-08
0.180941   0.180941   8.33004e-08
0.180841   0.180841   8.33004e-08
0.180742   0.180742   8.33004e-08
0.180642   0.180642   8.33004e-08
0.180542   0.180542   8.33004e-08
0.180443   0.180443   8.33004e-08
0.180343   0.180343   8.33004e-08
0.180243   0.180243   8.33004e-08
0.180143   0.180143   8.33004e-08
0.180044   0.180044   8.33004e-08
0.179944   0.179944   8.33004e-08
0.179844   0.179844   8.33004e-08
0.179745   0.179745   8.33004e-08
0.179645   0.179645   8.33004e-08
0.179545   0.179545   8.33004e-08
0.179445   0.179445   8.33004e-08
0.179346   0.179346   8.33004e-08
0.179246   0.179246   8.33004e-08
0.179146   0.179146   8.33004e-08
0.179047   0.179047   8.33004e-08
0.178947   0.178947   8.33004e-08
0.178847   0.178847   8.33004e-08
0.178747   0.178748   8.33004e-08
0.178648   0.178648   8.33004e-08
0.178548   0.178548   8.33004e-08
0.178448   0.178448   8.33004e-08
0.178349   0.178349   8.33004e-08
0.178249   0.178249   8.33004e-08
0.178149   0.178149   8.33004e-08
0.178049   0.17805   8.33004e-08
0.17795   0.17795   8.33004e-08
0.17785   0.17785   8.33004e-08
0.17775   0.17775   8.33004e-08
0.177651   0.177651   8.33004e-08
0.177551   0.177551   8.33004e-08
0.177451   0.177451   8.33004e-08
0.177351   0.177351   8.33004e-08
0.177252   0.177252   8.33004e-08
0.177152   0.177152   8.33004e-08
0.177052   0.177052   8.33004e-08
0.176953   0.176953   8.33004e-08
0.176853   0.176853   8.33004e-08
0.176753   0.176753   8.33004e-08
0.176653   0.176653   8.33004e-08
0.176554   0.176554   8.33004e-08
0.176454   0.176454   8.33004e-08
0.176354   0.176354   8.33004e-08
0.176255   0.176255   8.33004e-08
0.176155   0.176155   8.33004e-08
0.176055   0.176055   8.33004e-08
0.175955   0.175955   8.33004e-08
0.175856   0.175856   8.33004e-08
0.175756   0.175756   8.33004e-08
0.175656   0.175656   8.33004e-08
0.175557   0.175557   8.33004e-08
0.175457   0.175457   8.33004e-08
0.175357   0.175357   8.33004e-08
0.175257   0.175257   8.33004e-08
0.175158   0.175158   8.33004e-08
0.175058   0.175058   8.33004e-08
0.174958   0.174958   8.33004e-08
0.174858   0.174858   8.33004e-08
0.174759   0.174759   8.33004e-08
0.174659   0.174659   8.33004e-08
0.174559   0.174559   8.33004e-08
0.17446   0.17446   8.33004e-08
0.17436   0.17436   8.33004e-08
0.17426   0.17426   8.33004e-08
0.17416   0.17416   8.33004e-08
0.174061   0.174061   8.33004e-08
0.173961   0.173961   8.33004e-08
0.173861   0.173861   8.33004e-08
0.173761   0.173761   8.33004e-08
0.173662   0.173662   8.33004e-08
0.173562   0.173562   8.33004e-08
0.173462   0.173462   8.33004e-08
0.173363   0.173363   8.33004e-08
0.173263   0.173263   8.33004e-08
0.173163   0.173163   8.33004e-08
0.173063   0.173063   8.33004e-08
0.172964   0.172964   8.33004e-08
0.172864   0.172864   8.33004e-08
0.172764   0.172764   8.33004e-08
0.172664   0.172664   8.33004e-08
0.172565   0.172565   8.33004e-08
0.172465   0.172465   8.33004e-08
0.172365   0.172365   8.33004e-08
0.172266   0.172266   8.33004e-08
0.172166   0.172166   8.33004e-08
0.172066   0.172066   8.33004e-08
0.171966   0.171966   8.33004e-08
0.171867   0.171867   8.33004e-08
0.171767   0.171767   8.33004e-08
0.171667   0.171667   8.33004e-08
0.171567   0.171567   8.33004e-08
0.171468   0.171468   8.33004e-08
0.171368   0.171368   8.33004e-08
0.171268   0.171268   8.33004e-08
0.171168   0.171169   8.33004e-08
0.171069   0.171069   8.33004e-08
0.170969   0.170969   8.33004e-08
0.170869   0.170869   8.33004e-08
0.17077   0.17077   8.33004e-08
0.17067   0.17067   8.33004e-08
0.17057   0.17057   8.33004e-08
0.17047   0.17047   8.33004e-08
0.170371   0.170371   8.33004e-08
0.170271   0.170271   8.33004e-08
0.170171   0.170171   8.33004e-08
0.170071   0.170071   8.33004e-08
0.169972   0.169972   8.33004e-08
0.169872   0.169872   8.33004e-08
0.169772   0.169772   8.33004e-08
0.169672   0.169672   8.33004e-08
0.169573   0.169573   8.33004e-08
0.169473   0.169473   8.33004e-08
0.169373   0.169373   8.33004e-08
0.169274   0.169274   8.33004e-08
0.169174   0.169174   8.33004e-08
0.169074   0.169074   8.33004e-08
0.168974   0.168974   8.33004e-08
0.168875   0.168875   8.33004e-08
0.168775   0.168775   8.33004e-08
0.168675   0.168675   8.33004e-08
0.168575   0.168575   8.33004e-08
0.168476   0.168476   8.33004e-08
0.168376   0.168376   8.33004e-08
0.168276   0.168276   8.33004e-08
0.168176   0.168176   8.33004e-08
0.168077   0.168077   8.33004e-08
0.167977   0.167977   8.33004e-08
0.167877   0.167877   8.33004e-08
0.167777   0.167777   8.33004e-08
0.167678   0.167678   8.33004e-08
0.167578   0.167578   8.33004e-08
0.167478   0.167478   8.33004e-08
0.167378   0.167378   8.33004e-08
0.167279   0.167279   8.33004e-08
0.167179   0.167179   8.33004e-08
0.167079   0.167079   8.33004e-08
0.166979   0.166979   8.33004e-08
0.16688   0.16688   8.33004e-08
0.16678   0.16678   8.33004e-08
0.16668   0.16668   8.33004e-08
0.16658   0.16658   8.33004e-08
0.166481   0.166481   8.33004e-08
0.166381   0.166381   8.33004e-08
0.166281   0.166281   8.33004e-08
0.166182   0.166182   8.33004e-08
0.166082   0.166082   8.33004e-08
0.165982   0.165982   8.33004e-08
0.165882   0.165882   8.33004e-08
0.165783   0.165783   8.33004e-08
0.165683   0.165683   8.33004e-08
0.165583   0.165583   8.33004e-08
0.165483   0.165483   8.33004e-08
0.165384   0.165384   8.33004e-08
0.165284   0.165284   8.33004e-08
0.165184   0.165184   8.33004e-08
0.165084   0.165084   8.33004e-08
0.164985   0.164985   8.33004e-08
0.164885   0.164885   8.33004e-08
0.164785   0.164785   8.33004e-08
0.164685   0.164685   8.33004e-08
0.164586   0.164586   8.33004e-08
0.164486   0.164486   8.33004e-08
0.164386   0.164386   8.33004e-08
0.164286   0.164286   8.33004e-08
0.164187   0.164187   8.33004e-08
0.164087   0.164087   8.33004e-08
0.163987   0.163987   8.33004e-08
0.163887   0.163887   8.33004e-08
0.163788   0.163788   8.33004e-08
0.163688   0.163688   8.33004e-08
0.163588   0.163588   8.33004e-08
0.163488   0.163488   8.33004e-08
0.163389   0.163389   8.33004e-08
0.163289   0.163289   8.33004e-08
0.163189   0.163189   8.33004e-08
0.163089   0.163089   8.33004e-08
0.16299   0.16299   8.33004e-08
0.16289   0.16289   8.33004e-08
0.16279   0.16279   8.33004e-08
0.16269   0.16269   8.33004e-08
0.162591   0.162591   8.33004e-08
0.162491   0.162491   8.33004e-08
0.162391   0.162391   8.33004e-08
0.162291   0.162291   8.33004e-08
0.162191   0.162191   8.33004e-08
0.162092   0.162092   8.33004e-08
0.161992   0.161992   8.33004e-08
0.161892   0.161892   8.33004e-08
0.161792   0.161792   8.33004e-08
0.161693   0.161693   8.33004e-08
0.161593   0.161593   8.33004e-08
0.161493   0.161493   8.33004e-08
0.161393   0.161393   8.33004e-08
0.161294   0.161294   8.33004e-08
0.161194   0.161194   8.33004e-08
0.161094   0.161094   8.33004e-08
0.160994   0.160994   8.33004e-08
0.160895   0.160895   8.33004e-08
0.160795   0.160795   8.33004e-08
0.160695   0.160695   8.33004e-08
0.160595   0.160595   8.33004e-08
0.160496   0.160496   8.33004e-08
0.160396   0.160396   8.33004e-08
0.160296   0.160296   8.33004e-08
0.160196   0.160196   8.33004e-08
0.160097   0.160097   8.33004e-08
0.159997   0.159997   8.33004e-08
0.159897   0.159897   8.33004e-08
0.159797   0.159797   8.33004e-08
0.159698   0.159698   8.33004e-08
0.159598   0.159598   8.33004e-08
0.159498   0.159498   8.33004e-08
0.159398   0.159398   8.33004e-08
0.159298   0.159299   8.33004e-08
0.159199   0.159199   8.33004e-08
0.159099   0.159099   8.33004e-08
0.158999   0.158999   8.33004e-08
0.158899   0.158899   8.33004e-08
0.1588   0.1588   8.33004e-08
0.1587   0.1587   8.33004e-08
0.1586   0.1586   8.33004e-08
0.1585   0.1585   8.33004e-08
0.158401   0.158401   8.33004e-08
0.158301   0.158301   8.33004e-08
0.158201   0.158201   8.33004e-08
0.158101   0.158101   8.33004e-08
0.158002   0.158002   8.33004e-08
0.157902   0.157902   8.33004e-08
0.157802   0.157802   8.33004e-08
0.157702   0.157702   8.33004e-08
0.157603   0.157603   8.33004e-08
0.157503   0.157503   8.33004e-08
0.157403   0.157403   8.33004e-08
0.157303   0.157303   8.33004e-08
0.157203   0.157203   8.33004e-08
0.157104   0.157104   8.33004e-08
0.157004   0.157004   8.33004e-08
0.156904   0.156904   8.33004e-08
0.156804   0.156804   8.33004e-08
0.156705   0.156705   8.33004e-08
0.156605   0.156605   8.33004e-08
0.156505   0.156505   8.33004e-08
0.156405   0.156405   8.33004e-08
0.156306   0.156306   8.33004e-08
0.156206   0.156206   8.33004e-08
0.156106   0.156106   8.33004e-08
0.156006   0.156006   8.33004e-08
0.155906   0.155906   8.33004e-08
0.155807   0.155807   8.33004e-08
0.155707   0.155707   8.33004e-08
0.155607   0.155607   8.33004e-08
0.155507   0.155507   8.33004e-08
0.155408   0.155408   8.33004e-08
0.155308   0.155308   8.33004e-08
0.155208   0.155208   8.33004e-08
0.155108   0.155108   8.33004e-08
0.155009   0.155009   8.33004e-08
0.154909   0.154909   8.33004e-08
0.154809   0.154809   8.33004e-08
0.154709   0.154709   8.33004e-08
0.154609   0.154609   8.33004e-08
0.15451   0.15451   8.33004e-08
0.15441   0.15441   8.33004e-08
0.15431   0.15431   8.33004e-08
0.15421   0.15421   8.33004e-08
0.154111   0.154111   8.33004e-08
0.154011   0.154011   8.33004e-08
0.153911   0.153911   8.33004e-08
0.153811   0.153811   8.33004e-08
0.153711   0.153711   8.33004e-08
0.153612   0.153612   8.33004e-08
0.153512   0.153512   8.33004e-08
0.153412   0.153412   8.33004e-08
0.153312   0.153312   8.33004e-08
0.153213   0.153213   8.33004e-08
0.153113   0.153113   8.33004e-08
0.153013   0.153013   8.33004e-08
0.152913   0.152913   8.33004e-08
0.152814   0.152814   8.33004e-08
0.152714   0.152714   8.33004e-08
0.152614   0.152614   8.33004e-08
0.152514   0.152514   8.33004e-08
0.152414   0.152414   8.33004e-08
0.152315   0.152315   8.33004e-08
0.152215   0.152215   8.33004e-08
0.152115   0.152115   8.33004e-08
0.152015   0.152015   8.33004e-08
0.151916   0.151916   8.33004e-08
0.151816   0.151816   8.33004e-08
0.151716   0.151716   8.33004e-08
0.151616   0.151616   8.33004e-08
0.151516   0.151516   8.33004e-08
0.151417   0.151417   8.33004e-08
0.151317   0.151317   8.33004e-08
0.151217   0.151217   8.33004e-08
0.151117   0.151117   8.33004e-08
0.151018   0.151018   8.33004e-08
0.150918   0.150918   8.33004e-08
0.150818   0.150818   8.33004e-08
0.150718   0.150718   8.33004e-08
0.150618   0.150618   8.33004e-08
0.150519   0.150519   8.33004e-08
0.150419   0.150419   8.33004e-08
0.150319   0.150319   8.33004e-08
0.150219   0.150219   8.33004e-08
0.150119   0.150119   8.33004e-08
0.15002   0.15002   8.33004e-08
0.14992   0.14992   8.33004e-08
0.14982   0.14982   8.33004e-08
0.14972   0.14972   8.33004e-08
0.149621   0.149621   8.33004e-08
0.149521   0.149521   8.33004e-08
0.149421   0.149421   8.33004e-08
0.149321   0.149321   8.33004e-08
0.149221   0.149221   8.33004e-08
0.149122   0.149122   8.33004e-08
0.149022   0.149022   8.33004e-08
0.148922   0.148922   8.33004e-08
0.148822   0.148822   8.33004e-08
0.148723   0.148723   8.33004e-08
0.148623   0.148623   8.33004e-08
0.148523   0.148523   8.33004e-08
0.148423   0.148423   8.33004e-08
0.148323   0.148323   8.33004e-08
0.148224   0.148224   8.33004e-08
0.148124   0.148124   8.33004e-08
0.148024   0.148024   8.33004e-08
0.147924   0.147924   8.33004e-08
0.147824   0.147824   8.33004e-08
0.147725   0.147725   8.33004e-08
0.147625   0.147625   8.33004e-08
0.147525   0.147525   8.33004e-08
0.147425   0.147425   8.33004e-08
0.147326   0.147326   8.33004e-08
0.147226   0.147226   8.33004e-08
0.147126   0.147126   8.33004e-08
0.147026   0.147026   8.33004e-08
0.146926   0.146926   8.33004e-08
0.146827   0.146827   8.33004e-08
0.146727   0.146727   8.33004e-08
0.146627   0.146627   8.33004e-08
0.146527   0.146527   8.33004e-08
0.146427   0.146427   8.33004e-08
0.146328   0.146328   8.33004e-08
0.146228   0.146228   8.33004e-08
0.146128   0.146128   8.33004e-08
0.146028   0.146028   8.33004e-08
0.145928   0.145929   8.33004e-08
0.145829   0.145829   8.33004e-08
0.145729   0.145729   8.33004e-08
0.145629   0.145629   8.33004e-08
0.145529   0.145529   8.33004e-08
0.14543   0.14543   8.33004e-08
0.14533   0.14533   8.33004e-08
0.14523   0.14523   8.33004e-08
0.14513   0.14513   8.33004e-08
0.14503   0.14503   8.33004e-08
0.144931   0.144931   8.33004e-08
0.144831   0.144831   8.33004e-08
0.144731   0.144731   8.33004e-08
0.144631   0.144631   8.33004e-08
0.144531   0.144531   8.33004e-08
0.144432   0.144432   8.33004e-08
0.144332   0.144332   8.33004e-08
0.144232   0.144232   8.33004e-08
0.144132   0.144132   8.33004e-08
0.144032   0.144032   8.33004e-08
0.143933   0.143933   8.33004e-08
0.143833   0.143833   8.33004e-08
0.143733   0.143733   8.33004e-08
0.143633   0.143633   8.33004e-08
0.143533   0.143533   8.33004e-08
0.143434   0.143434   8.33004e-08
0.143334   0.143334   8.33004e-08
0.143234   0.143234   8.33004e-08
0.143134   0.143134   8.33004e-08
0.143035   0.143035   8.33004e-08
0.142935   0.142935   8.33004e-08
0.142835   0.142835   8.33004e-08
0.142735   0.142735   8.33004e-08
0.142635   0.142635   8.33004e-08
0.142536   0.142536   8.33004e-08
0.142436   0.142436   8.33004e-08
0.142336   0.142336   8.33004e-08
0.142236   0.142236   8.33004e-08
0.142136   0.142136   8.33004e-08
0.142037   0.142037   8.33004e-08
0.141937   0.141937   8.33004e-08
0.141837   0.141837   8.33004e-08
0.141737   0.141737   8.33004e-08
0.141637   0.141637   8.33004e-08
0.141538   0.141538   8.33004e-08
0.141438   0.141438   8.33004e-08
0.141338   0.141338   8.33004e-08
0.141238   0.141238   8.33004e-08
0.141138   0.141138   8.33004e-08
0.141039   0.141039   8.33004e-08
0.140939   0.140939   8.33004e-08
0.140839   0.140839   8.33004e-08
0.140739   0.140739   8.33004e-08
0.140639   0.140639   8.33004e-08
0.14054   0.14054   8.33004e-08
0.14044   0.14044   8.33004e-08
0.14034   0.14034   8.33004e-08
0.14024   0.14024   8.33004e-08
0.14014   0.14014   8.33004e-08
0.140041   0.140041   8.33004e-08
0.139941   0.139941   8.33004e-08
0.139841   0.139841   8.33004e-08
0.139741   0.139741   8.33004e-08
0.139641   0.139641   8.33004e-08
0.139542   0.139542   8.33004e-08
0.139442   0.139442   8.33004e-08
0.139342   0.139342   8.33004e-08
0.139242   0.139242   8.33004e-08
0.139142   0.139142   8.33004e-08
0.139043   0.139043   8.33004e-08
0.138943   0.138943   8.33004e-08
0.138843   0.138843   8.33004e-08
0.138743   0.138743   8.33004e-08
0.138643   0.138643   8.33004e-08
0.138544   0.138544   8.33004e-08
0.138444   0.138444   8.33004e-08
0.138344   0.138344   8.33004e-08
0.138244   0.138244   8.33004e-08
0.138144   0.138144   8.33004e-08
0.138044   0.138045   8.33004e-08
0.137945   0.137945   8.33004e-08
0.137845   0.137845   8.33004e-08
0.137745   0.137745   8.33004e-08
0.137645   0.137645   8.33004e-08
0.137545   0.137545   8.33004e-08
0.137446   0.137446   8.33004e-08
0.137346   0.137346   8.33004e-08
0.137246   0.137246   8.33004e-08
0.137146   0.137146   8.33004e-08
0.137046   0.137046   8.33004e-08
0.136947   0.136947   8.33004e-08
0.136847   0.136847   8.33004e-08
0.136747   0.136747   8.33004e-08
0.136647   0.136647   8.33004e-08
0.136547   0.136547   8.33004e-08
0.136448   0.136448   8.33004e-08
0.136348   0.136348   8.33004e-08
0.136248   0.136248   8.33004e-08
0.136148   0.136148   8.33004e-08
0.136048   0.136048   8.33004e-08
0.135949   0.135949   8.33004e-08
0.135849   0.135849   8.33004e-08
0.135749   0.135749   8.33005e-08
0.135649   0.135649   8.33005e-08
0.135549   0.135549   8.33005e-08
0.13545   0.13545   8.33005e-08
0.13535   0.13535   8.33005e-08
0.13525   0.13525   8.33005e-08
0.13515   0.13515   8.33005e-08
0.13505   0.13505   8.33005e-08
0.13495   0.13495   8.33005e-08
0.134851   0.134851   8.33005e-08
0.134751   0.134751   8.33005e-08
0.134651   0.134651   8.33005e-08
0.134551   0.134551   8.33005e-08
0.134451   0.134451   8.33005e-08
0.134352   0.134352   8.33005e-08
0.134252   0.134252   8.33005e-08
0.134152   0.134152   8.33005e-08
0.134052   0.134052   8.33005e-08
0.133952   0.133952   8.33005e-08
0.133853   0.133853   8.33005e-08
0.133753   0.133753   8.33005e-08
0.133653   0.133653   8.33005e-08
0.133553   0.133553   8.33005e-08
0.133453   0.133453   8.33005e-08
0.133353   0.133353   8.33005e-08
0.133254   0.133254   8.33005e-08
0.133154   0.133154   8.33005e-08
0.133054   0.133054   8.33005e-08
0.132954   0.132954   8.33005e-08
0.132854   0.132854   8.33005e-08
0.132755   0.132755   8.33005e-08
0.132655   0.132655   8.33005e-08
0.132555   0.132555   8.33005e-08
0.132455   0.132455   8.33005e-08
0.132355   0.132355   8.33005e-08
0.132256   0.132256   8.33005e-08
0.132156   0.132156   8.33005e-08
0.132056   0.132056   8.33005e-08
0.131956   0.131956   8.33005e-08
0.131856   0.131856   8.33005e-08
0.131756   0.131756   8.33005e-08
0.131657   0.131657   8.33005e-08
0.131557   0.131557   8.33005e-08
0.131457   0.131457   8.33005e-08
0.131357   0.131357   8.33005e-08
0.131257   0.131257   8.33005e-08
0.131158   0.131158   8.33005e-08
0.131058   0.131058   8.33005e-08
0.130958   0.130958   8.33005e-08
0.130858   0.130858   8.33005e-08
0.130758   0.130758   8.33005e-08
0.130658   0.130658   8.33005e-08
0.130559   0.130559   8.33005e-08
0.130459   0.130459   8.33005e-08
0.130359   0.130359   8.33005e-08
0.130259   0.130259   8.33005e-08
0.130159   0.130159   8.33005e-08
0.13006   0.13006   8.33005e-08
0.12996   0.12996   8.33005e-08
0.12986   0.12986   8.33005e-08
0.12976   0.12976   8.33005e-08
0.12966   0.12966   8.33005e-08
0.12956   0.12956   8.33005e-08
0.129461   0.129461   8.33005e-08
0.129361   0.129361   8.33006e-08
0.129261   0.129261   8.33006e-08
0.129161   0.129161   8.33006e-08
0.129061   0.129061   8.33006e-08
0.128962   0.128962   8.33006e-08
0.128862   0.128862   8.33006e-08
0.128762   0.128762   8.33006e-08
0.128662   0.128662   8.33006e-08
0.128562   0.128562   8.33006e-08
0.128462   0.128462   8.33006e-08
0.128363   0.128363   8.33006e-08
0.128263   0.128263   8.33006e-08
0.128163   0.128163   8.33006e-08
0.128063   0.128063   8.33006e-08
0.127963   0.127963   8.33006e-08
0.127864   0.127864   8.33006e-08
0.127764   0.127764   8.33006e-08
0.127664   0.127664   8.33006e-08
0.127564   0.127564   8.33006e-08
0.127464   0.127464   8.33006e-08
0.127364   0.127364   8.33006e-08
0.127265   0.127265   8.33006e-08
0.127165   0.127165   8.33006e-08
0.127065   0.127065   8.33006e-08
0.126965   0.126965   8.33006e-08
0.126865   0.126865   8.33006e-08
0.126765   0.126765   8.33006e-08
0.126666   0.126666   8.33006e-08
0.126566   0.126566   8.33006e-08
0.126466   0.126466   8.33006e-08
0.126366   0.126366   8.33006e-08
0.126266   0.126266   8.33006e-08
0.126167   0.126167   8.33006e-08
0.126067   0.126067   8.33006e-08
0.125967   0.125967   8.33006e-08
0.125867   0.125867   8.33006e-08
0.125767   0.125767   8.33006e-08
0.125667   0.125667   8.33006e-08
0.125568   0.125568   8.33006e-08
0.125468   0.125468   8.33006e-08
0.125368   0.125368   8.33006e-08
0.125268   0.125268   8.33006e-08
0.125168   0.125168   8.33006e-08
0.125068   0.125068   8.33006e-08
0.124969   0.124969   8.33006e-08
0.124869   0.124869   8.33006e-08
0.124769   0.124769   8.33006e-08
0.124669   0.124669   8.33006e-08
0.124569   0.124569   8.33006e-08
0.124469   0.124469   8.33006e-08
0.12437   0.12437   8.33006e-08
0.12427   0.12427   8.33006e-08
0.12417   0.12417   8.33006e-08
0.12407   0.12407   8.33006e-08
0.12397   0.12397   8.33006e-08
0.12387   0.123871   8.33006e-08
0.123771   0.123771   8.33006e-08
0.123671   0.123671   8.33006e-08
0.123571   0.123571   8.33007e-08
0.123471   0.123471   8.33007e-08
0.123371   0.123371   8.33007e-08
0.123272   0.123272   8.33007e-08
0.123172   0.123172   8.33007e-08
0.123072   0.123072   8.33007e-08
0.122972   0.122972   8.33007e-08
0.122872   0.122872   8.33007e-08
0.122772   0.122772   8.33007e-08
0.122673   0.122673   8.33007e-08
0.122573   0.122573   8.33007e-08
0.122473   0.122473   8.33007e-08
0.122373   0.122373   8.33007e-08
0.122273   0.122273   8.33007e-08
0.122173   0.122173   8.33007e-08
0.122074   0.122074   8.33007e-08
0.121974   0.121974   8.33007e-08
0.121874   0.121874   8.33007e-08
0.121774   0.121774   8.33007e-08
0.121674   0.121674   8.33007e-08
0.121574   0.121574   8.33007e-08
0.121475   0.121475   8.33007e-08
0.121375   0.121375   8.33007e-08
0.121275   0.121275   8.33007e-08
0.121175   0.121175   8.33007e-08
0.121075   0.121075   8.33007e-08
0.120975   0.120975   8.33007e-08
0.120876   0.120876   8.33007e-08
0.120776   0.120776   8.33007e-08
0.120676   0.120676   8.33007e-08
0.120576   0.120576   8.33007e-08
0.120476   0.120476   8.33007e-08
0.120376   0.120376   8.33007e-08
0.120277   0.120277   8.33007e-08
0.120177   0.120177   8.33007e-08
0.120077   0.120077   8.33008e-08
0.119977   0.119977   8.33008e-08
0.119877   0.119877   8.33008e-08
0.119777   0.119777   8.33008e-08
0.119678   0.119678   8.33008e-08
0.119578   0.119578   8.33008e-08
0.119478   0.119478   8.33008e-08
0.119378   0.119378   8.33008e-08
0.119278   0.119278   8.33008e-08
0.119178   0.119178   8.33008e-08
0.119079   0.119079   8.33008e-08
0.118979   0.118979   8.33008e-08
0.118879   0.118879   8.33008e-08
0.118779   0.118779   8.33008e-08
0.118679   0.118679   8.33008e-08
0.118579   0.118579   8.33008e-08
0.11848   0.11848   8.33008e-08
0.11838   0.11838   8.33008e-08
0.11828   0.11828   8.33008e-08
0.11818   0.11818   8.33008e-08
0.11808   0.11808   8.33008e-08
0.11798   0.11798   8.33008e-08
0.117881   0.117881   8.33008e-08
0.117781   0.117781   8.33008e-08
0.117681   0.117681   8.33008e-08
0.117581   0.117581   8.33008e-08
0.117481   0.117481   8.33008e-08
0.117381   0.117381   8.33008e-08
0.117281   0.117281   8.33008e-08
0.117182   0.117182   8.33008e-08
0.117082   0.117082   8.33008e-08
0.116982   0.116982   8.33008e-08
